partNumber,name,category,sourceCategory,material
970c05pr0013,"Hips and Dark Blue Legs with Dark Red Sash, Sand Blue Knee Wraps, Gold Clouds print",minifigures,Minifig Lower Body,Plastic
970c05pr0014,Hips and Dark Blue Legs with Blue/Red/Silver Armor Plating (Iron Patriot) print,minifigures,Minifig Lower Body,Plastic
970c05pr0015,"Hips and Dark Blue Legs with Warm Tan Knees, Denim Shorts print",minifigures,Minifig Lower Body,Plastic
970c05pr0016,"Hips and Dark Blue Legs with Bright Pink Straps, Metal Blue Triangles, Medium Blue Knee Pads print",minifigures,Minifig Lower Body,Plastic
970c05pr0017,"Hips and Dark Blue Legs with Bright Light Yellow Laces, Knee Pads, Blue Pockets print",minifigures,Minifig Lower Body,Plastic
970c05pr0018,"Hips and Dark Blue Legs with Dark Red Toes, V-Shaped Knees, Blue Dots print",minifigures,Minifig Lower Body,Plastic
970c05pr0020,"Hips and Dark Blue Legs with Reddish Brown Sash, Bright Light Blue Apron, Gold Trim print",minifigures,Minifig Lower Body,Plastic
970c05pr0021,"Hips and Dark Blue Legs with Neon Green/Silver Safety Stripes, Pockets print",minifigures,Minifig Lower Body,Plastic
970c05pr0022,Hips and Dark Blue Legs with Dark Turquoise Sash print,minifigures,Minifig Lower Body,Plastic
970c05pr0023,Hips and Dark Blue Legs with print,minifigures,Minifig Lower Body,Plastic
970c05pr0024,Hips and Dark Blue Legs with print,minifigures,Minifig Lower Body,Plastic
970c05pr0027,Hips and Dark Blue Legs with Dark Gray and Blue Pockets Print,minifigures,Minifig Lower Body,Plastic
970c05pr0028,Hips and Dark Blue Legs with Dark Gray and Green Pockets Print,minifigures,Minifig Lower Body,Plastic
970c05pr0030,Hips and Dark Blue Legs with Dark Gray and Orange Pockets Print,minifigures,Minifig Lower Body,Plastic
970c05pr0031,Hips and Dark Blue Legs with Dark Gray and Purple Pockets Print,minifigures,Minifig Lower Body,Plastic
970c05pr0032,Hips and Dark Blue Legs with Dark Gray and Dark Red Pockets Print,minifigures,Minifig Lower Body,Plastic
970c05pr0033,Hips and Dark Blue Legs with Gunbelt Print,minifigures,Minifig Lower Body,Plastic
970c05pr0034,Hips and Dark Blue Legs with Dark Gray Pockets on Both Sides Print (Deep Sea Dash),minifigures,Minifig Lower Body,Plastic
970c05pr0035,"Hips and Dark Blue Legs with Sand Green Belt and Straps, Gold Trim Print",minifigures,Minifig Lower Body,Plastic
970c05pr0118,Hips and Dark Blue Legs with Silver and Lime Stripes and ID Card Print,minifigures,Minifig Lower Body,Plastic
970c05pr0126,Hips and Dark Blue Legs with Blue and Gold Trim and White Sash Print,minifigures,Minifig Lower Body,Plastic
970c05pr0214,Hips and Dark Blue Legs with White Knee Pads Print,minifigures,Minifig Lower Body,Plastic
970c05pr0240,Hips and Dark Blue Legs with Gunbelt Print (Han Solo),minifigures,Minifig Lower Body,Plastic
970c05pr0261,Hips and Dark Blue Legs with Yellow and Dark Bluish Gray Scales Print (Slithraa),minifigures,Minifig Lower Body,Plastic
970c05pr0262,Hips and Dark Blue Legs with Yellow and Light Bluish Gray Scales Print (Mezmo),minifigures,Minifig Lower Body,Plastic
970c05pr0287,Hips and Dark Blue Legs with Dirt Stains Print,minifigures,Minifig Lower Body,Plastic
970c05pr0293,Hips and Dark Blue Legs with Topographical Map and Zippered Pocket Print,minifigures,Minifig Lower Body,Plastic
970c05pr0314,Hips and Dark Blue Legs with Silver Belt and Armor Print,minifigures,Minifig Lower Body,Plastic
970c05pr0364,Hips and Dark Blue Legs with Tattered Front Print (Zombie Driver),minifigures,Minifig Lower Body,Plastic
970c05pr0380,Hips and Dark Blue Legs with Black Belt and Pockets with Yellow Stitching Print,minifigures,Minifig Lower Body,Plastic
970c05pr0401,Hips and Dark Blue Legs with Studded Belt and Safety Pins Print,minifigures,Minifig Lower Body,Plastic
970c05pr0406,Hips and Dark Blue Legs with Gunbelt and Zipped Pocket Print,minifigures,Minifig Lower Body,Plastic
970c05pr0441,"Hips and Dark Blue Legs with Gray Straps , Knee Covers and Yellow Talons Print",minifigures,Minifig Lower Body,Plastic
970c05pr0503,Hips and Dark Blue Legs with Cavalry Gold Belt and Dark Red Sash Print,minifigures,Minifig Lower Body,Plastic
970c05pr0516,Hips and Dark Blue Legs with Gold Belt and Chain Print,minifigures,Minifig Lower Body,Plastic
970c05pr0540,Hips and Dark Blue Legs with Silver Lining Print,minifigures,Minifig Lower Body,Plastic
970c05pr0563,Hips and Dark Blue Legs with Iron Man 3 Print,minifigures,Minifig Lower Body,Plastic
970c05pr0609,"Hips and Dark Blue Legs with Silver Belt Buckle, Pull Tab and Knee Pads Print",minifigures,Minifig Lower Body,Plastic
970c05pr0615,Hips and Dark Blue Legs with Dark Blue Coveralls Print,minifigures,Minifig Lower Body,Plastic
970c05pr0618,"Hips and Dark Blue Legs with Silver Belt, 2 Pockets and Reflective Stripes Print",minifigures,Minifig Lower Body,Plastic
970c05pr0625,Hips and Dark Blue Legs with Gunbelt Print,minifigures,Minifig Lower Body,Plastic
970c05pr0755,"Hips and Dark Blue Legs with Tool Belt with Screwdrivers, Plyer and Ruler Print",minifigures,Minifig Lower Body,Plastic
970c05pr0805,Hips and Dark Blue Legs with Boots and Silver Knee Pads with Graphs Print,minifigures,Minifig Lower Body,Plastic
970c05pr0816,Hips and Dark Blue Legs with Black and White Markings Print (Wonder Woman),minifigures,Minifig Lower Body,Plastic
970c05pr0918,"Hips and Dark Blue Legs with Medium Blue Shirt Tail, Rips and Mud Splotches Print",minifigures,Minifig Lower Body,Plastic
970c05pr0930,Hips and Dark Blue Legs with Dark Red Lined Coattails Print,minifigures,Minifig Lower Body,Plastic
970c05pr0998,Hips and Dark Blue Legs with Black Armour Print,minifigures,Minifig Lower Body,Plastic
970c05pr1027,Hips and Dark Blue Legs with Red Sash print,minifigures,Minifig Lower Body,Plastic
970c05pr1132,Hips and Dark Blue Legs with U-Wing/Y-Wing Pilot Pockets and Sand Blue Belts Print,minifigures,Minifig Lower Body,Plastic
970c05pr1169,Hips and Dark Blue Legs with Dark Tan Belt and Leg Straps (Harness) Print (U-Wing Pilot),minifigures,Minifig Lower Body,Plastic
970c05pr1173,Hips and Dark Blue Legs with Silver Boots and Bright Light Blue Knee Pads Print,minifigures,Minifig Lower Body,Plastic
970c05pr1226,Hips and Dark Blue Legs with Pockets and Lines on Knees Print,minifigures,Minifig Lower Body,Plastic
970c05pr1263,Hips and Dark Blue Legs with Gold and Light Blue Trim Lines Print,minifigures,Minifig Lower Body,Plastic
970c05pr1269,Hips and Dark Blue Legs with Belt and Sand Blue Armor Print (Drax),minifigures,Minifig Lower Body,Plastic
970c05pr1344,"Hips and Dark Blue Legs with Gold Tassel - Pockets and Black, Red, and Yellow Splotches on Legs Print",minifigures,Minifig Lower Body,Plastic
970c05pr1345,"Hips and Dark Blue Legs with Armor, Blue and White Waves Print",minifigures,Minifig Lower Body,Plastic
970c05pr1364,Hips and Dark Blue Legs with Gray Pockets and Pleats Print,minifigures,Minifig Lower Body,Plastic
970c05pr1382,Hips and Dark Blue Legs with Bright Light Orange and Sand Blue Parademon Armor Print,minifigures,Minifig Lower Body,Plastic
970c05pr1441,Hips and Dark Blue Legs with Medium Blue Fishnet stockings,minifigures,Minifig Lower Body,Plastic
970c05pr1455,Hips and Dark Blue Legs with Dark Orange Stripes,minifigures,Minifig Lower Body,Plastic
970c05pr1476,Hips and Dark Blue Legs with 'sparco' Logo and 'Powered by EcoBoost' with White Triangles Print,minifigures,Minifig Lower Body,Plastic
970c05pr1513,"Hips and Dark Blue Legs with Gray Belt, Strap, Knee Pads",minifigures,Minifig Lower Body,Plastic
970c05pr1518,"Hips and Dark Blue Legs with Uniform Overall Brown Belt, Pockets",minifigures,Minifig Lower Body,Plastic
970c05pr1624,"Hips and Dark Blue Legs with Black Knee Pads, Black Belt, Steel Tooth Boots",minifigures,Minifig Lower Body,Plastic
970c05pr1724,"Hips and Dark Blue Legs with Reddish Brown Belt, Patch, White Paint Stains",minifigures,Minifig Lower Body,Plastic
970c05pr1727,"Hips and Dark Blue Legs with Dark Blue Sash, Knee Wraps",minifigures,Minifig Lower Body,Plastic
970c05pr1762,"Hips and Dark Blue Legs with Light Bluish Gray Belt, Silver Buckle and Orange Pixelated Alien Head Keychain Print",minifigures,Minifig Lower Body,Plastic
970c05pr1783,Hips and Dark Blue Legs with Medium Azure Tunic Tail and Knee Pad Print,minifigures,Minifig Lower Body,Plastic
970c05pr1790,Hips and Dark Blue Legs with Reddish Brown Belt and Holster Print,minifigures,Minifig Lower Body,Plastic
970c05pr1832,Hips and Dark Blue Legs with Dark Tan Coattails Print,minifigures,Minifig Lower Body,Plastic
970c05pr1851,Hips and Dark Blue Legs with Gold Panels and Knees Print,minifigures,Minifig Lower Body,Plastic
970c05pr1891,"Hips and Dark Blue Legs with Saturn, Star, and Heart Print",minifigures,Minifig Lower Body,Plastic
970c05pr1953,"Hips and Dark Blue Legs with Light Bluish Gray Belt, Knee Pads, and Toes Print",minifigures,Minifig Lower Body,Plastic
970c05pr1964,Hips and Dark Blue Legs with Dark Purple and Light Bluish Gray Armor Print,minifigures,Minifig Lower Body,Plastic
970c05pr1996,Hips and Dark Blue Legs with Bright Light Blue and White Cowboy Jeans with Gold Trim Print,minifigures,Minifig Lower Body,Plastic
970c05pr2055,Hips and Dark Blue Legs with Robe End and Bright Light Orange Tied Belt Print,minifigures,Minifig Lower Body,Plastic
970c05pr2061,"Hips and Dark Blue Legs with Blue Belt, Straps, Dark Bluish Grey Knee Pads print",minifigures,Minifig Lower Body,Plastic
970c05pr2074,"Hips and Dark Blue Legs with Silver Belt, Knee Pads, Sand Blue Decorations print",minifigures,Minifig Lower Body,Plastic
970c05pr2076,Hips and Dark Blue Legs with Leotard with Scalloped Tops Print (60's Batman),minifigures,Minifig Lower Body,Plastic
970c05pr2091,"Hips and Dark Blue Legs with Tan Apron, Yellow Trim print",minifigures,Minifig Lower Body,Plastic
970c05pr2128,"Hips and Dark Blue Legs with Dark Bluish Gray Coattails, Reddish Brown Belt Print",minifigures,Minifig Lower Body,Plastic
970c05pr2145,Hips and Dark Blue Legs with Black Shoes print,minifigures,Minifig Lower Body,Plastic
970c05pr2378,"Hips and Dark Blue Legs with Reddish Brown Belt, Dark Red Torn Robe/Sash print",minifigures,Minifig Lower Body,Plastic
970c05pr2447,"Hips and Dark Blue Legs with Dark Red Belt, Rove, Red Trim print",minifigures,Minifig Lower Body,Plastic
970c05pr2479,Hips and Dark Blue Legs with Medium Azure/Orange Stripes/Straps print,minifigures,Minifig Lower Body,Plastic
970c05pr2488,"Hips and Dark Blue Legs, Straps, Knee Pads, Silver Toes print",minifigures,Minifig Lower Body,Plastic
970c05pr2521,"Hips and Dark Blue Legs with Blue Armour, Silver Knee Pads, Black Toes print",minifigures,Minifig Lower Body,Plastic
970c05pr2531,"Hips and Dark Blue Legs with Dark Brown Belt, Reddish Brown Straps, Silver Buckles print",minifigures,Minifig Lower Body,Plastic
970c05pr2552,"Hips and Dark Blue Legs with Silver Decorations, Dark Bluish Grey Chain Mail, Reddish Brown Knee Pads print",minifigures,Minifig Lower Body,Plastic
970c05pr2690,"Hips and Dark Blue Legs with Silver Knee Pads, Armor, Reddish Brown Straps print",minifigures,Minifig Lower Body,Plastic
970c05pr2691,"Hips and Dark Blue Legs with Silver/Metal Blue Armor, Reddish brown Toes print",minifigures,Minifig Lower Body,Plastic
970c05pr6630,"Hips and Dark Blue Legs with Black Sash, Armor, Blue Knee Straps and Black Zoris Print",minifigures,Minifig Lower Body,Plastic
970c05pr9762,"Hips and Dark Blue Legs with White/Gold Armour, Knee Pads print",minifigures,Minifig Lower Body,Plastic
970c05pr9792,"Hips and Dark Blue Legs with Jeans, Reddish Brown Belt, Pockets print",minifigures,Minifig Lower Body,Plastic
970c05pr9797,"Hips and Dark Blue Legs with Coral/Black Belt, Safety Pin, Chain, Silver Shoes, Patches print",minifigures,Minifig Lower Body,Plastic
970c05pr9814,"Hips and Dark Blue Legs with Dark Azure, Medium Azure and Light Aqua Waves print",minifigures,Minifig Lower Body,Plastic
970c05pr9951,Hips and Dark Blue Legs with Bright Light Blue Apron,minifigures,Minifig Lower Body,Plastic
970c05pr9967,"Hips and Dark Blue Legs with Black Belt, Pockets, Shoes print",minifigures,Minifig Lower Body,Plastic
970c05pr9972,"Hips and Dark Blue Legs with Robe, Black Boots print",minifigures,Minifig Lower Body,Plastic
970c05pr9979,Hips and Dark Blue Legs with Tattered Knees and Light Bluish Gray Stitching Jeans Print,minifigures,Minifig Lower Body,Plastic
970c05pr9984,"Hips and Dark Blue Legs with Pixelated Blue and Medium Blue Jeans, Black Belt and Shoes Pattern",minifigures,Minifig Lower Body,Plastic
970c05pr9996,"Hips and Dark Blue Legs, Bright Light Blue Apron with Gold Decorations",minifigures,Minifig Lower Body,Plastic
970c05pr9997,"Hips and Dark Blue Legs with Sand Blue Belt, Pockets, Boots, Heart and Yellow Smiling Face Print",minifigures,Minifig Lower Body,Plastic
970c05pr9998,"Hips and Dark Blue Legs with Medium Nougat Belt and Sash, Pirate Boots Print",minifigures,Minifig Lower Body,Plastic
970c05pr9999,Hips and Dark Blue Legs with Stars and Stripes Armor Plates - Silver Knee Plates and Boot Tips Print,minifigures,Minifig Lower Body,Plastic
970c06,Hips and Bright Green Legs,minifigures,Minifig Lower Body,Plastic
970c06pat01,Hips with Bright Green Legs and Yellow Boots Pattern,minifigures,Minifig Lower Body,Plastic
970c06pat01pr9959,"Hips with Bright Green Legs and Yellow Boots Pattern with Swimming Trunks, Laces, Sandals",minifigures,Minifig Lower Body,Plastic
970c06pat02pr1400,"Hips with Bright Green Legs and Light Nougat Boots Pattern with Green Swimming Trunks, 'R', Laces",minifigures,Minifig Lower Body,Plastic
970c06pat03,Hips with Bright Green Legs and Green Boots Pattern,minifigures,Minifig Lower Body,Plastic
970c06pat19pr2740,"Hips with Bright Green Legs and Reddish Brown Boots Pattern with Robe Ends, White Knees print",minifigures,Minifig Lower Body,Plastic
970c06pat22,Hips with Bright Green Legs and Red Boots Pattern,minifigures,Minifig Lower Body,Plastic
970c06pat22pr1430,Hips with Bright Green Legs and Red Boots Pattern with Yellow Stripes,minifigures,Minifig Lower Body,Plastic
970c06pat37,Hips with Bright Green Legs and Magenta Boots Pattern,minifigures,Minifig Lower Body,Plastic
970c06pat37pr1090,Hips with Bright Green Legs and Magenta Boots Pattern with Short Swimsuit and Scales Print (Green Goblin),minifigures,Minifig Lower Body,Plastic
970c06pr0001,"Hips and Bright Green Legs with Torn Purple Shorts, Black Markings Print",minifigures,Minifig Lower Body,Plastic
970c06pr0002,"Hips and Bright Green Legs with Tan Belt, Dark Green Knee Pads, Toes print",minifigures,Minifig Lower Body,Plastic
970c06pr0003,"Hips and Bright Green Legs with Lime Sash, Dark Green Straps, Silver Buckles print",minifigures,Minifig Lower Body,Plastic
970c06pr0004,"Hips and Bright Green Legs with Robes, Dark green Trim, Scales, Gold Symbol print",minifigures,Minifig Lower Body,Plastic
970c06pr0005,Hips and Bright Green Legs with Dark Purple Armor print,minifigures,Minifig Lower Body,Plastic
970c06pr0006,"Hips and Bright Green Legs with Medium Azure Front, Yellow Wiggle Stripes, Black Toes, 'NANA' on Belt print",minifigures,Minifig Lower Body,Plastic
970c06pr0007,"Hips and Bright Green Legs with Dark Red Sash, Knee Pads, Robe Ends, Dark Green Trim print",minifigures,Minifig Lower Body,Plastic
970c06pr0008,Hips and Bright Green Legs with Dark Green Claws print,minifigures,Minifig Lower Body,Plastic
970c06pr0009,"Hips and Bright Green Legs with Dark Tan/Black Cloth, Tan Claws print",minifigures,Minifig Lower Body,Plastic
970c06pr0010,"Hips and Bright Green Legs with Robe End, Scales, Dark Green Sash, Gold Knee Pads, Toes print",minifigures,Minifig Lower Body,Plastic
970c06pr0012,Hips and Bright Green Legs with Green Goblin Print,minifigures,Minifig Lower Body,Plastic
970c06pr0462,Hips and Bright Green Legs with Galaxy Squad Armor with Large Light Bluish Gray and White Hexagonal Knee Pads and Short Belt Print,minifigures,Minifig Lower Body,Plastic
970c06pr0464,Hips and Bright Green Legs with Galaxy Squad Armour with Large Light Bluish Gray and White Knee Pads and Short Belt Print,minifigures,Minifig Lower Body,Plastic
970c06pr0472,Hips and Bright Green Legs with Ninja Turtle Armour Print,minifigures,Minifig Lower Body,Plastic
970c06pr0652,Hips and Bright Green Legs with White Lab Coat Print (Doc Ock),minifigures,Minifig Lower Body,Plastic
970c06pr0676,"Hips and Bright Green Legs with Orange Jumpsuit, Harness and Brown Knee Pads Print",minifigures,Minifig Lower Body,Plastic
970c06pr0852,Hips and Bright Green Legs with Dark Purple Shorts and Black Scales Print (Green Goblin),minifigures,Minifig Lower Body,Plastic
970c06pr0919,Hips and Bright Green Legs with Plant Vines with Thorns and Green and Lime Leaves on Front and Sides Print,minifigures,Minifig Lower Body,Plastic
970c06pr2591,"Hips and Bright Green Legs with Robe, Gold Trim, White Toes print",minifigures,Minifig Lower Body,Plastic
970c06pr9791,"Hips and Bright Green Legs with Black Belt, Dark Green Robe, Green Knee Pads Print",minifigures,Minifig Lower Body,Plastic
970c07,Hips and Dark Brown Legs,minifigures,Minifig Lower Body,Plastic
970c07pat03pr1582,"Hips with Dark Brown Legs and Black Boots Pattern with Black belt, Reddish Brown Holster, Gray Belt Buckle",minifigures,Minifig Lower Body,Plastic
970c07pat03pr1605,"Hips with Dark Brown Legs and Black Boots Pattern with Belt and Strap with Silver Buckles, Knee Pads, Pouch on Right Side Print",minifigures,Minifig Lower Body,Plastic
970c07pr0001,Hips and Dark Brown Legs with Tan Robe Ends print,minifigures,Minifig Lower Body,Plastic
970c07pr0002,"Hips and Dark Brown Legs with Black/Silver/Dark Orange Belt, Coat Ends print",minifigures,Minifig Lower Body,Plastic
970c07pr0003,"Hips and Dark Brown Legs with Black Belt, Tan Jedi Tunic print",minifigures,Minifig Lower Body,Plastic
970c07pr0004,Hips and Dark Brown Legs with Black Robe Ends print,minifigures,Minifig Lower Body,Plastic
970c07pr0005,"Hips and Dark Brown Legs with Silver Belt, Pouch, Rope print",minifigures,Minifig Lower Body,Plastic
970c07pr0006,"Hips and Dark Brown Legs with Reddish Brown Belt, Silver Buckle, Straps print",minifigures,Minifig Lower Body,Plastic
970c07pr0007,Hips and Dark Brown Legs with Tan Loincloth/Pouch print,minifigures,Minifig Lower Body,Plastic
970c07pr0008,"Hips and Dark Brown Legs with Robe Ends, Dark Tan Shirt print",minifigures,Minifig Lower Body,Plastic
970c07pr0009,"Hips and Dark Brown Legs with Umber Brown Coat Ends, Dark Orange Trim print",minifigures,Minifig Lower Body,Plastic
970c07pr0010,"Hips and Dark Brown Legs with Reddish Brown Coattail, Silver Buckle, Toes print",minifigures,Minifig Lower Body,Plastic
970c07pr0011,"Hips and Dark Brown Legs with Reddish Brown Belt, Strap, Silver/Gold Kneepad print",minifigures,Minifig Lower Body,Plastic
970c07pr0012,Hips and Dark Brown Legs with Silver Pad Print,minifigures,Minifig Lower Body,Plastic
970c07pr0013,"Hips and Dark Brown Legs with Dark Green Rove, Dark Brown Chest Armor, Silver Pendant print",minifigures,Minifig Lower Body,Plastic
970c07pr0132,Hips and Dark Brown Legs with Spiked Armor and Skull Belt Print,minifigures,Minifig Lower Body,Plastic
970c07pr0251,Hips and Dark Brown Legs with White Apron and Cooking Utensils Print,minifigures,Minifig Lower Body,Plastic
970c07pr0258,"Hips and Dark Brown Legs with Reddish Brown Coat Tails and Red, White and Dark Green Print",minifigures,Minifig Lower Body,Plastic
970c07pr0304,Hips and Dark Brown Legs with Jedi Robe Print,minifigures,Minifig Lower Body,Plastic
970c07pr0334,Hips and Dark Brown Legs with Leather Armour Print [Uruk-Hai],minifigures,Minifig Lower Body,Plastic
970c07pr0335,Hips and Dark Brown Legs with Scale Mail Print,minifigures,Minifig Lower Body,Plastic
970c07pr0357,Hips and Dark Brown Legs with Long Gold Coattails Print (Haldir),minifigures,Minifig Lower Body,Plastic
970c07pr0455,Hips and Dark Brown Legs with Elven Armour Tails Print,minifigures,Minifig Lower Body,Plastic
970c07pr0456,Hips and Dark Brown Legs with Dark Red Robe and Two Gold Keys Print [79004],minifigures,Minifig Lower Body,Plastic
970c07pr0498,Hips and Dark Brown Legs with Reddish Brown Tunic and Lavender Sash Print,minifigures,Minifig Lower Body,Plastic
970c07pr0502,Hips and Dark Brown Legs with Black Vest and Coattails Print (The Lone Ranger),minifigures,Minifig Lower Body,Plastic
970c07pr0530,Hips and Dark Brown Legs with Shaggy Fur Shorts and Boots Print,minifigures,Minifig Lower Body,Plastic
970c07pr0534,Hips and Dark Brown Legs with Olive Green Knee Pads and Reddish Brown Bag Print,minifigures,Minifig Lower Body,Plastic
970c07pr0547,Hips and Dark Brown Legs with Dark Brown Belt and Chaps Print,minifigures,Minifig Lower Body,Plastic
970c07pr0550,Hips and Dark Brown Legs with Black Vest and Coattails and Dirt Patches Print,minifigures,Minifig Lower Body,Plastic
970c07pr0575,Hips and Dark Brown Legs with Dark Tan Fur Print (Chief Tarfful),minifigures,Minifig Lower Body,Plastic
970c07pr0578,Hips and Dark Brown Legs with Tan Trimmed Coat and Shirt Tails Print,minifigures,Minifig Lower Body,Plastic
970c07pr0579,Hips and Dark Brown Legs with Dark Tan Cloth and Medium Nougat Rope Belt Print,minifigures,Minifig Lower Body,Plastic
970c07pr0590,"Hips and Dark Brown Legs with Lime Loincloth, Spider Knee Pads and Black Claws Print",minifigures,Minifig Lower Body,Plastic
970c07pr0616,Hips and Dark Brown Legs with White Stained Apron Print,minifigures,Minifig Lower Body,Plastic
970c07pr0627,"Hips and Dark Brown Legs with Olive Green, Dark Red, and Gold Clothing Print",minifigures,Minifig Lower Body,Plastic
970c07pr0630,Hips and Dark Brown Legs with Camouflage Knee Pads and Two Holsters Print,minifigures,Minifig Lower Body,Plastic
970c07pr0632,Hips and Dark Brown Legs with Dark Tan Fur Print,minifigures,Minifig Lower Body,Plastic
970c07pr0640,Hips and Dark Brown Legs with Neimoidian Warrior Armour Print,minifigures,Minifig Lower Body,Plastic
970c07pr0694,Hips and Dark Brown Legs with Tan Robe and Dark Tan Shirt Print,minifigures,Minifig Lower Body,Plastic
970c07pr0783,Hips and Dark Brown Legs with Dark Orange Fur Print (Wullffwarro),minifigures,Minifig Lower Body,Plastic
970c07pr0848,"Hips and Dark Brown Legs with Camouflage Coattails, Belt with Silver Buckle Print (Han Solo)",minifigures,Minifig Lower Body,Plastic
970c07pr0891,Hips and Dark Brown Legs with Gold Trim and Gold Oval Knee Pads Print (Captain Tarpals),minifigures,Minifig Lower Body,Plastic
970c07pr0962,"Hips and Dark Brown Legs with Dark Bluish Gray Robe with Spirals, Straps with Bottle and Dark Tan Pouch Print",minifigures,Minifig Lower Body,Plastic
970c07pr1005,Hips and Dark Brown Legs with Dark Tan Tweed Jacket Tails and Button print,minifigures,Minifig Lower Body,Plastic
970c07pr1028,Hips and Dark Brown Legs with Dark Tan Robe print,minifigures,Minifig Lower Body,Plastic
970c07pr1076,Hips and Dark Brown Legs with Dark Tan Tunic Print (Ahsoka Tano),minifigures,Minifig Lower Body,Plastic
970c07pr1086,Hips and Dark Brown Legs with Silver Panel with Yellow Straps Print (Unkar Plutt),minifigures,Minifig Lower Body,Plastic
970c07pr1092,Hips and Dark Brown Legs with Dark Tan Jedi Robe and Black Knees Print,minifigures,Minifig Lower Body,Plastic
970c07pr1137,Hips and Dark Brown Legs with Dark Blue Coattails,minifigures,Minifig Lower Body,Plastic
970c07pr1306,Hips and Dark Brown Legs with Panel and Leather Laces Print (Aayla Secura),minifigures,Minifig Lower Body,Plastic
970c07pr1323,"Hips and Dark Brown Legs with Gunbelt, Black Belt on Hips Print (Han Solo)",minifigures,Minifig Lower Body,Plastic
970c07pr1498,Hips and Dark Brown Legs with Jedi Robe,minifigures,Minifig Lower Body,Plastic
970c07pr1587,"Hips and Dark Brown Legs with Dark Red Belt and Coattails, Gold and Red Trim Print (Godric Gryffindor)",minifigures,Minifig Lower Body,Plastic
970c07pr1616,"Hips and Dark Brown Legs with Camouflage Knee Pads, Straps",minifigures,Minifig Lower Body,Plastic
970c07pr1644,"Hips and Dark Brown Legs with Silver Belt, Yellow Knees, Dark Brown Boots Print",minifigures,Minifig Lower Body,Plastic
970c07pr1649,"Hips and Dark Brown Legs with Green Belt, Medium Nougat Ropes and Patches, Dark Red Patches Print (Scarecrow)",minifigures,Minifig Lower Body,Plastic
970c07pr1652,"Hips and Dark Brown Legs with Chaps over Dark Blue Pants, Silver Toes Print",minifigures,Minifig Lower Body,Plastic
970c07pr1680,"Hips and Dark Brown Legs with Black Belt, Strap, Metal Knee Pads, Toes",minifigures,Minifig Lower Body,Plastic
970c07pr1734,"Hips and Dark Brown Legs with Dark Red Sash Belt, White Panels and Knee Straps",minifigures,Minifig Lower Body,Plastic
970c07pr1735,Hips and Dark Brown Legs with Tunic and Robe Tails with Medium Nougat Stripes Print,minifigures,Minifig Lower Body,Plastic
970c07pr1909,"Hips and Dark Brown Legs with Reddish Brown Belt, and Low Reddish Brown Belt with Buckle and Bullets Print",minifigures,Minifig Lower Body,Plastic
970c07pr2039,Hips and Dark Brown Legs with Silver Knee Pads Print,minifigures,Minifig Lower Body,Plastic
970c07pr2126,"Hips and Dark Brown Legs with Dark Red, Nougat, and Black Robe Tails Print",minifigures,Minifig Lower Body,Plastic
970c07pr2150,"Hips and Dark Brown Legs with Belt, Sand Blue Knee Straps print",minifigures,Minifig Lower Body,Plastic
970c07pr2214,"Hips and Dark Brown Legs with Dark Tan Fur, Snow Print",minifigures,Minifig Lower Body,Plastic
970c07pr2284,"Hips and Dark Brown Legs with Dark Brown Armor, Sand Blue Knees Print",minifigures,Minifig Lower Body,Plastic
970c07pr2376,"Hips and Dark Brown Legs with Robe, Silver Belt, Knee Pads, Toes print",minifigures,Minifig Lower Body,Plastic
970c07pr2382,"Hips and Dark Brown Legs with Dark Brown/Tan Robe, Knee Pads print",minifigures,Minifig Lower Body,Plastic
970c07pr2383,"Hips and Dark Brown Legs with Olive Green/Dark Bluish Grey Robes, Knee Pads print",minifigures,Minifig Lower Body,Plastic
970c07pr2437,"Hips and Dark Brown Legs with Black Belt Buckle, Pockets, Stitches print",minifigures,Minifig Lower Body,Plastic
970c07pr2439,"Hips and Dark Brown Legs with White Toes, Red Belt print",minifigures,Minifig Lower Body,Plastic
970c07pr2446,"Hips and Dark Brown Legs, Nougat Belt print",minifigures,Minifig Lower Body,Plastic
970c07pr2501,"Hips and Dark Brown Legs with Dark Brown Robe, Reddish Brown Strap, Dark Green Shirt, Dark Red Scarf print",minifigures,Minifig Lower Body,Plastic
970c07pr2542,"Hips and Dark Brown Legs with Reddish Brown Belt, Orange/Reddish Brown Knee Pads print",minifigures,Minifig Lower Body,Plastic
970c07pr2646,"Hips and Dark Brown Legs Dark Green Top Pants, Dark Orange Pouch, Boot Trim, Gold Belt print",minifigures,Minifig Lower Body,Plastic
970c07pr9780,"Hips and Dark Brown Legs with Dark Tan Pockets, Black Lines",minifigures,Minifig Lower Body,Plastic
970c07pr9971,"Hips and Dark Brown Legs with Medium Nougat Sash, Sand Blue Coattails and Dark Tan Zori Sandals Print",minifigures,Minifig Lower Body,Plastic
970c08,Hips and Dark Gray Legs,minifigures,Minifig Lower Body,Plastic
970c08pr0001,Hips and Dark Gray Legs with Insectoid Blue Circuitry over Black and Silver Background Print,minifigures,Minifig Lower Body,Plastic
970c08pr0022,Hips and Dark Gray Legs with Geonosian Copper Print,minifigures,Minifig Lower Body,Plastic
970c09,Hips and Dark Purple Legs,minifigures,Minifig Lower Body,Plastic
