partNumber,name,category,sourceCategory,material
44141dpat0004,"Large Figure Accessory, Rahkshi Kraata Stage 4 with Marbled Green Tail Pattern",special,Large Buildable Figures,Plastic
44141dpat0005,"Large Figure Accessory, Rahkshi Kraata Stage 4 with Marbled Lime Tail Pattern",special,Large Buildable Figures,Plastic
44141dpat0006,"Large Figure Accessory, Rahkshi Kraata Stage 4 with Marbled Medium Blue Tail Pattern",special,Large Buildable Figures,Plastic
44141dpat0007,"Large Figure Accessory, Rahkshi Kraata Stage 4 with Marbled Metal Blue Tail Pattern",special,Large Buildable Figures,Plastic
44141dpat0008,"Large Figure Accessory, Rahkshi Kraata Stage 4 with Marbled Orange Tail Pattern",special,Large Buildable Figures,Plastic
44141dpat0009,"Large Figure Accessory, Rahkshi Kraata Stage 4 with Marbled Pearl Dark Gray Tail Pattern",special,Large Buildable Figures,Plastic
44141dpat0010,"Large Figure Accessory, Rahkshi Kraata Stage 4 with Marbled Pearl Lime Tail Pattern",special,Large Buildable Figures,Plastic
44141dpat0011,"Large Figure Accessory, Rahkshi Kraata Stage 4 with Marbled Pearl Very Light Gray Tail Pattern",special,Large Buildable Figures,Plastic
44141dpat0012,"Large Figure Accessory, Rahkshi Kraata Stage 4 with Marbled Red Tail Pattern",special,Large Buildable Figures,Plastic
44141dpat0013,"Large Figure Accessory, Rahkshi Kraata Stage 4 with Marbled Reddish Gold Tail Pattern",special,Large Buildable Figures,Plastic
44141dpat0014,"Large Figure Accessory, Rahkshi Kraata Stage 4 with Marbled Tan Tail Pattern",special,Large Buildable Figures,Plastic
44141dpat0015,"Large Figure Accessory, Rahkshi Kraata Stage 4 with Marbled White Tail Pattern",special,Large Buildable Figures,Plastic
44141dpat0016,"Large Figure Accessory, Rahkshi Kraata Stage 4 with Marbled Yellow Tail Pattern",special,Large Buildable Figures,Plastic
44141e,"Large Figure Accessory, Rahkshi Kraata Stage 5 [Plain]",special,Large Buildable Figures,Plastic
44141epat0001,"Large Figure Accessory, Rahkshi Kraata Stage 5 with Marbled Black Tail Pattern",special,Large Buildable Figures,Plastic
44141epat0002,"Large Figure Accessory, Rahkshi Kraata Stage 5 with Marbled Blue Tail Pattern",special,Large Buildable Figures,Plastic
44141epat0003,"Large Figure Accessory, Rahkshi Kraata Stage 5 with Marbled Flat Dark Gold Tail Pattern",special,Large Buildable Figures,Plastic
44141epat0004,"Large Figure Accessory, Rahkshi Kraata Stage 5 with Marbled Green Tail Pattern",special,Large Buildable Figures,Plastic
44141epat0005,"Large Figure Accessory, Rahkshi Kraata Stage 5 with Marbled Lime Tail Pattern",special,Large Buildable Figures,Plastic
44141epat0006,"Large Figure Accessory, Rahkshi Kraata Stage 5 with Marbled Medium Blue Tail Pattern",special,Large Buildable Figures,Plastic
44141epat0007,"Large Figure Accessory, Rahkshi Kraata Stage 5 with Marbled Metal Blue Tail Pattern",special,Large Buildable Figures,Plastic
44141epat0008,"Large Figure Accessory, Rahkshi Kraata Stage 5 with Marbled Orange Tail Pattern",special,Large Buildable Figures,Plastic
44141epat0009,"Large Figure Accessory, Rahkshi Kraata Stage 5 with Marbled Pearl Dark Gray Tail Pattern",special,Large Buildable Figures,Plastic
44141epat0010,"Large Figure Accessory, Rahkshi Kraata Stage 5 with Marbled Pearl Lime Tail Pattern",special,Large Buildable Figures,Plastic
44141epat0011,"Large Figure Accessory, Rahkshi Kraata Stage 5 with Marbled Pearl Very Light Gray Tail Pattern",special,Large Buildable Figures,Plastic
44141epat0012,"Large Figure Accessory, Rahkshi Kraata Stage 5 with Marbled Red Tail Pattern",special,Large Buildable Figures,Plastic
44141epat0013,"Large Figure Accessory, Rahkshi Kraata Stage 5 with Marbled Reddish Gold Tail Pattern",special,Large Buildable Figures,Plastic
44141epat0014,"Large Figure Accessory, Rahkshi Kraata Stage 5 with Marbled Tan Tail Pattern",special,Large Buildable Figures,Plastic
44141epat0015,"Large Figure Accessory, Rahkshi Kraata Stage 5 with Marbled White Tail Pattern",special,Large Buildable Figures,Plastic
44141epat0016,"Large Figure Accessory, Rahkshi Kraata Stage 5 with Marbled Yellow Tail Pattern",special,Large Buildable Figures,Plastic
44141f,"Large Figure Accessory, Rahkshi Kraata Stage 6 [Plain]",special,Large Buildable Figures,Plastic
44141fpat0001,"Large Figure Accessory, Rahkshi Kraata Stage 6 with Marbled Black Tail Pattern",special,Large Buildable Figures,Plastic
44141fpat0002,"Large Figure Accessory, Rahkshi Kraata Stage 6 with Marbled Blue Tail Pattern",special,Large Buildable Figures,Plastic
44141fpat0003,"Large Figure Accessory, Rahkshi Kraata Stage 6 with Marbled Flat Dark Gold Tail Pattern",special,Large Buildable Figures,Plastic
44141fpat0004,"Large Figure Accessory, Rahkshi Kraata Stage 6 with Marbled Green Tail Pattern",special,Large Buildable Figures,Plastic
44141fpat0005,"Large Figure Accessory, Rahkshi Kraata Stage 6 with Marbled Lime Tail Pattern",special,Large Buildable Figures,Plastic
44141fpat0006,"Large Figure Accessory, Rahkshi Kraata Stage 6 with Marbled Medium Blue Tail Pattern",special,Large Buildable Figures,Plastic
44141fpat0007,"Large Figure Accessory, Rahkshi Kraata Stage 6 with Marbled Metal Blue Tail Pattern",special,Large Buildable Figures,Plastic
44141fpat0008,"Large Figure Accessory, Rahkshi Kraata Stage 6 with Marbled Orange Tail Pattern",special,Large Buildable Figures,Plastic
44141fpat0009,"Large Figure Accessory, Rahkshi Kraata Stage 6 with Marbled Pearl Dark Gray Tail Pattern",special,Large Buildable Figures,Plastic
44141fpat0010,"Large Figure Accessory, Rahkshi Kraata Stage 6 with Marbled Pearl Lime Tail Pattern",special,Large Buildable Figures,Plastic
44141fpat0011,"Large Figure Accessory, Rahkshi Kraata Stage 6 with Marbled Pearl Very Light Gray Tail Pattern",special,Large Buildable Figures,Plastic
44141fpat0012,"Large Figure Accessory, Rahkshi Kraata Stage 6 with Marbled Red Tail Pattern",special,Large Buildable Figures,Plastic
44141fpat0013,"Large Figure Accessory, Rahkshi Kraata Stage 6 with Marbled Reddish Gold Tail Pattern",special,Large Buildable Figures,Plastic
44141fpat0014,"Large Figure Accessory, Rahkshi Kraata Stage 6 with Marbled Tan Tail Pattern",special,Large Buildable Figures,Plastic
44141fpat0015,"Large Figure Accessory, Rahkshi Kraata Stage 6 with Marbled White Tail Pattern",special,Large Buildable Figures,Plastic
44141fpat0016,"Large Figure Accessory, Rahkshi Kraata Stage 6 with Marbled Yellow Tail Pattern",special,Large Buildable Figures,Plastic
44142,"Large Figure Weapon, Back Blades, 6 Blades Alternately Angled (Rahkshi Panrahk)",special,Large Buildable Figures,Plastic
44143,"Large Figure Weapon, Back Blades, Trapezoidal Holes (Rahkshi Turahk)",special,Large Buildable Figures,Plastic
44144,"Large Figure Weapon, Back Blades (Rahkshi Lerahk)",special,Large Buildable Figures,Plastic
44145,"Large Figure Weapon, Back Blades, Sawtoothed with Circular Holes (Rahkshi Kurahk)",special,Large Buildable Figures,Plastic
44146,"Large Figure Weapon, Back Blades, 5 Spikes with Side Spokes (Rahkshi Vorahk)",special,Large Buildable Figures,Plastic
44147,"Large Figure Weapon, Back Blades, 7 Pointed Blades (Rahkshi Guurahk)",special,Large Buildable Figures,Plastic
44148,"Large Figure Skeletal, Limb, with Ball Joint (Rahkshi)",special,Large Buildable Figures,Plastic
44152,"Duplo Towel, 10.5 x 4 cm",bricks,"Duplo, Quatro and Primo",Cloth
44158,"Triangular Bird with Orange Plastic Handle, Red, Blue and Green Sides with Beak and Eyes",bricks,"Duplo, Quatro and Primo",Cloth
4416,Sticker Sheet for Set 671-1,special,Stickers,Plastic
44162pr0001,"Primo Star with Blue Back, Orange Tips and Orange Circles Print",bricks,"Duplo, Quatro and Primo",Cloth
44163,"Primo Ring with Green print, Red Legs",bricks,"Duplo, Quatro and Primo",Cloth
44198,Duplo Animal Brick 2 x 2 Rounded,bricks,"Duplo, Quatro and Primo",Plastic
44198c01,Duplo Animal Brick 2 x 2 Rounded with Red Rope Tail and Violet Hole Connector,bricks,"Duplo, Quatro and Primo",Plastic
44198c02,Duplo Animal Brick 2 x 2 Rounded with Red Rope Tail and Orange Hole Connector,bricks,"Duplo, Quatro and Primo",Plastic
44198c03,Duplo Animal Brick 2 x 2 Rounded with Red Rope Tail and Blue Hole Connector,bricks,"Duplo, Quatro and Primo",Plastic
44202pr0001,Duplo Animal Brick 2 x 2 Elephant Head,bricks,"Duplo, Quatro and Primo",Plastic
44207c01,Duplo Animal Brick 2 x 2 Alligator/Crocodile Head with Opening Jaw,bricks,"Duplo, Quatro and Primo",Plastic
44212pr0001,"Duplo Animal Brick 2 x 2 Giraffe Head with Black Eyes, White Pupils print",bricks,"Duplo, Quatro and Primo",Plastic
44218,Duplo Animal Brick 2 x 2 Rhino Head,bricks,"Duplo, Quatro and Primo",Plastic
44221,Duplo Animal Brick 2 x 2 Lion Head with Opening Mouth,bricks,"Duplo, Quatro and Primo",Plastic
44224,Technic Rotation Joint Disk with Pin Hole and 3L Beam Thick,technic,Technic Beams Special,Plastic
44225,Technic Rotation Joint Disk with Pin and 3L Beam Thick,technic,Technic Beams Special,Plastic
4423,Technic Wishbone 7 x 7,technic,"Technic Steering, Suspension and Engine",Plastic
44236,Sticker Sheet for Set 10024-1,special,Stickers,Plastic
4424,Barrel Half Large,special,Containers,Plastic
44241,"Large Figure Accessory, Drill",special,Large Buildable Figures,Plastic
44247,"Large Figure Skeletal, Torso with Gear 7 Tooth and 3 Axle Holes",special,Large Buildable Figures,Plastic
4424stk,Sticker Sheet 1 for Set 232-1,special,Stickers,Plastic
44255,Duplo Animal Brick 2 x 2 Body Segments with Flexible Spine,bricks,"Duplo, Quatro and Primo",Plastic
4427,"Technic Panel Car Mudguard Arched 15 x 2 x 6, Arched Top",technic,Technic Panels,Plastic
4429,Equipment Flask with Handle,minifigures,Minifig Accessories,Plastic
44292,Wheel 30.4 x 20 with 3 Pinholes,special,Wheels and Tyres,Plastic
44293c01,"Wheel 36.8 x 14 ZR with Axle Hole, 3 Pin Holes, and Black Rubber Tyre Glued On",special,Wheels and Tyres,Plastic
44294,Technic Axle 7,technic,Technic Axles,Plastic
4430,"Fabuland, Equipment Teapot",special,"Belville, Scala and Fabuland",Plastic
44300,Hinge Tile 1 x 3 Locking with 1 Finger on Top,special,"Hinges, Arms and Turntables",Plastic
44301a,"Hinge Plate 1 x 2 Locking with 1 Finger On End, with Groove",special,"Hinges, Arms and Turntables",Plastic
44301b,"Hinge Plate 1 x 2 Locking with 1 Finger On End, without Groove",special,"Hinges, Arms and Turntables",Plastic
44302a,"Hinge Plate 1 x 2 Locking with 2 Fingers On End, with Groove, 9 Teeth",special,"Hinges, Arms and Turntables",Plastic
44302b,"Hinge Plate 1 x 2 Locking with 2 Fingers On End, without Groove, 9 Teeth",special,"Hinges, Arms and Turntables",Plastic
44308,Tyre 43.2 x 22 H,special,Wheels and Tyres,Rubber
44309,Tyre 43.2 x 22 ZR,special,Wheels and Tyres,Rubber
44316,"Duplo Figure Little Robots, Tiny",special,"Non-Buildable Figures (Duplo, Fabuland, etc)",Plastic
44323,"Duplo Figure Little Robots, Stretchy",special,"Non-Buildable Figures (Duplo, Fabuland, etc)",Plastic
4433,Equipment Net [Fabuland Wind Gauge],minifigures,Minifig Accessories,Plastic
44331,Duplo Plant Tree House 6 x 6 x 5 with Door Opening and Copper Plates Print,bricks,"Duplo, Quatro and Primo",Plastic
44333,"Weapon, Staff, Gorm (McDonalds)",minifigures,"Minifig Shields, Weapons, & Tools",Plastic
44334,"Large Figure Weapon, Staff, Jens (McDonalds)",special,Large Buildable Figures,Plastic
44335,"Large Figure Limb, Arm / Leg, Top Section (Aquart)",special,Large Buildable Figures,Plastic
44336pr0001,"Baseplate 32 x 32 with 6-Stud Straight with Dark Gray Road, Yellow Dashed Lines and Storm Drains Print",plates,Baseplates,Plastic
44336pr0002,Baseplate 32 x 32 with 6-Stud Straight with Yellow and White Pit Lane Print,plates,Baseplates,Plastic
44336pr0003,Baseplate 32 x 32 with 6-Stud Straight with Dark Gray Runway / Road with White Center Line Print,plates,Baseplates,Plastic
44336pr0004,Baseplate 32 x 32 with 6-Stud Straight and Road with White Dashed Lines and Storm Drain Print,plates,Baseplates,Plastic
44337,"Large Figure Limb, Arm, Lower Section with Dark Red Hand (Aquart)",special,Large Buildable Figures,Plastic
44338,"Large Figure Limb, Leg, Lower Section with Pin, Dark Red Foot (Aquart)",special,Large Buildable Figures,Plastic
44339,"Large Figure Head, with Pin, Aquart",special,Large Buildable Figures,Plastic
4433c01,Duplo Toolo Exhaust Pipe,bricks,"Duplo, Quatro and Primo",Plastic
4434,"Fabuland, Musical Instrument Tuba / Horn",special,"Belville, Scala and Fabuland",Plastic
44340,"Large Figure Torso, Aquart",special,Large Buildable Figures,Plastic
44341pr0001,"Baseplate 32 x 32 with 6-Stud T Intersection with Dark Gray Road, Yellow Dashed Lines, and Crosswalk Print",plates,Baseplates,Plastic
44341pr0002,Baseplate 32 x 32 with 6-Stud T Intersection and Road with White Dashed Lines and Crosswalk Print,plates,Baseplates,Plastic
44342pr0001,Baseplate 32 x 32 with 6-Stud Curve with Dark Gray Road with Yellow Dashed Lines Print,plates,Baseplates,Plastic
44342pr0002,Baseplate 32 x 32 with 6-Stud Curve with Road with White Dashed Lines Print,plates,Baseplates,Plastic
44343pr0001,"Baseplate 32 x 32 with 6-Stud Crossroads with Dark Gray Road, Yellow Dashed Lines and Crosswalks Print",plates,Baseplates,Plastic
44343pr0002,Baseplate 32 x 32 with 6-Stud Crossroads with Runway Print,plates,Baseplates,Plastic
44343pr0003,Baseplate 32 x 32 with 6-Stud Crossroads with White Dashed Lines and Crosswalks Print,plates,Baseplates,Plastic
44349pr0001,"Duplo Figure, Early, with Flat Cap Trans-Brown, Black Legs, Bandana, Pockets Print (Intelli-Train Driver)",special,"Non-Buildable Figures (Duplo, Fabuland, etc)",Plastic
44349pr0002,"Duplo Figure, Early, with Flat Cap Trans-Brown, Black Legs, Bandana, Pockets Print (Intelli-Train Driver)",special,"Non-Buildable Figures (Duplo, Fabuland, etc)",Plastic
4434stk,Sticker Sheet for Set 575-1,special,Stickers,Plastic
44350,"Technic Panel Fairing #20 Large Long, Small Hole, Side A",technic,Technic Panels,Plastic
44351,"Technic Panel Fairing #21 Large Long, Small Hole, Side B",technic,Technic Panels,Plastic
44352,"Technic Panel Fairing #22 Large Short, Small Hole, Side A",technic,Technic Panels,Plastic
44353,"Technic Panel Fairing #23 Large Short, Small Hole, Side B",technic,Technic Panels,Plastic
44358,Cylinder Hemisphere 2 x 2 Ball Turret Socket Base,special,Containers,Plastic
44359,Dome Hemisphere 3 x 3 Ball Turret,bricks,Bricks Round and Cones,Plastic
44359pat0001,Dome Hemisphere 3 x 3 Ball Turret with Marbled Trans-Clear Pattern,bricks,Bricks Round and Cones,Plastic
44359pat0002,Dome Hemisphere 3 x 3 Ball Turret with Marbled Red Pattern,bricks,Bricks Round and Cones,Plastic
44360,"Helmet Snowtrooper, Backpack",minifigures,Minifig Headwear,Plastic
44361,"Body Giant, Jabba the Hutt",minifigures,Minifigs,Plastic
44363,"Head Top, Rounded Bottom, Bib Fortuna",minifigures,Minifig Headwear,Plastic
44364,Sticker Sheet for Set 4733-1,special,Stickers,Plastic
44374,Technic Beam Rotor 3 Blade Thin,technic,Technic Beams,Plastic
44375a,Dish 6 x 6 Inverted (Radar) with Hollow Studs,plates,Plates Round Curved and Dishes,Plastic
44375apr0001,Dish 6 x 6 Inverted (Radar) with Hollow Studs and Copper and Black Machinery Print,plates,Plates Round Curved and Dishes,Plastic
44375apr0002,Dish 6 x 6 Inverted (Radar) with Hollow Studs and Clock Face Print,plates,Plates Round Curved and Dishes,Plastic
44375apr0003,Dish 6 x 6 Inverted (Radar) with Hollow Studs and TIE Advanced Hatch Print,plates,Plates Round Curved and Dishes,Plastic
44375apr0004,Dish 6 x 6 Inverted (Radar) with Hollow Studs and AT-AT/AT-TE Print,plates,Plates Round Curved and Dishes,Plastic
44375apr0008,Dish 6 x 6 Inverted (Radar) with Hollow Studs and Sith Infiltrator Print,plates,Plates Round Curved and Dishes,Plastic
44375b,Dish 6 x 6 Inverted (Radar) with Solid Studs,plates,Plates Round Curved and Dishes,Plastic
44375bpr0001,Dish 6 x 6 Inverted (Radar) with Solid Studs and Dark Red Circle and Dark Bluish Gray and Metallic Silver Fan Blades print,plates,Plates Round Curved and Dishes,Plastic
44375bpr0002,Dish 6 x 6 Inverted (Radar) with Solid Studs and AT-TE Print [Solid Studs],plates,Plates Round Curved and Dishes,Plastic
44375bpr0003,Dish 6 x 6 Inverted (Radar) with Solid Studs and Radial Millennium Falcon Cockpit Print,plates,Plates Round Curved and Dishes,Plastic
44375bpr0004,Dish 6 x 6 Inverted (Radar) with Solid Studs and Detailed Compass Rose Pattern [Solid Studs],plates,Plates Round Curved and Dishes,Plastic
44375bpr0005,Dish 6 x 6 Inverted (Radar) with Solid Studs and Sith Infiltrator Print [Solid Studs],plates,Plates Round Curved and Dishes,Plastic
44375bpr0006,Dish 6 x 6 Inverted (Radar) with Solid Studs and Clock print,plates,Plates Round Curved and Dishes,Plastic
44375bpr0007,Dish 6 x 6 Inverted (Radar) with Solid Studs and Blue Border Print,plates,Plates Round Curved and Dishes,Plastic
44375bpr0008,"Dish 6 x 6 Inverted (Radar) with Silver/Gold Lines, Chinese Symbols print",plates,Plates Round Curved and Dishes,Plastic
44375bpr0009,Dish 6 x 6 Inverted (Radar) with Solid Studs and Medium Azure Border Print,plates,Plates Round Curved and Dishes,Plastic
44375bpr0010,"Dish 6 x 6 Inverted (Radar) with Solid Studs and Cracked Glass, Steel Rim print",plates,Plates Round Curved and Dishes,Plastic
44375bpr0011,"Dish 6 x 6 Inverted (Radar) with Dark Turquoise Background, Red Warning Label print",plates,Plates Round Curved and Dishes,Plastic
44375bpr0012,"Dish 6 x 6 Inverted (Radar) with Solid Studs with Black Lines, Red Dots print",plates,Plates Round Curved and Dishes,Plastic
44375bpr0013,Dish 6 x 6 Inverted (Radar) with Solid Studs with Dark Orange Paint Strokes print,plates,Plates Round Curved and Dishes,Plastic
44375bpr0014,Dish 6 x 6 Inverted (Radar) with White Spots (Mushroom Head) print,plates,Plates Round Curved and Dishes,Plastic
44375bpr0015,Dish 6 x 6 Inverted (Radar) with Solid Studs with Black Grills print,plates,Plates Round Curved and Dishes,Plastic
44375bpr0016,Dish 6 x 6 Inverted (Radar) with Dark Blue/Coral Football print (Soccer),plates,Plates Round Curved and Dishes,Plastic
44375bpr0017,Dish 6 x 6 Inverted (Radar) with Dark Blue Radial Shapes print,plates,Plates Round Curved and Dishes,Plastic
44375bpr0018,Dish 6 x 6 Inverted (Radar) with Solid Studs and Roman Numeral Clock Face print,plates,Plates Round Curved and Dishes,Plastic
44375bpr0019,"Dish 6 x 6 Inverted (Radar) with Wheel Rim, 4 Black Spokes print",plates,Plates Round Curved and Dishes,Plastic
44375bpr0020,Dish 6 x 6 Inverted (Radar) with Tan Swirls print,plates,Plates Round Curved and Dishes,Plastic
44375bpr0021,Dish 6 x 6 Inverted (Radar) with Solid Studs with Green/Lime Shapes print,plates,Plates Round Curved and Dishes,Plastic
44375bpr0022,"Dish 6 x 6 Inverted (Radar) with Solid Studs with Compass, Dark Red Arrow, Gold/Dark Orange Circles print",plates,Plates Round Curved and Dishes,Plastic
44375bpr0999,Dish 6 x 6 Inverted (Radar) with Solid Studs and LEGO Logo Print,plates,Plates Round Curved and Dishes,Plastic
44375bpr9988,Dish 6 x 6 Inverted (Radar) with Solid Studs with Orange Slice print,plates,Plates Round Curved and Dishes,Plastic
44375bpr9990,"Dish 6 x 6 Inverted (Radar) with Solid Studs and White/Black Stripes, Metallic Silver Background print",plates,Plates Round Curved and Dishes,Plastic
44375bpr9991,"Dish 6 x 6 Inverted (Radar) with Hatch, Dark Red Lines sprint",plates,Plates Round Curved and Dishes,Plastic
44375bpr9994,"Dish 6 x 6 Inverted (Radar) with Eye, Red Iris with Craters, Black Pupil print",plates,Plates Round Curved and Dishes,Plastic
44375bpr9995,"Dish 6 x 6 Inverted (Radar) with Solid Studs with Clock, Light Bluish Grey Beams, Gold Gears print",plates,Plates Round Curved and Dishes,Plastic
44375bpr9996,"Dish 6 x 6 Inverted (Radar) with Solid Studs and White Circle, 6 Spokes print",plates,Plates Round Curved and Dishes,Plastic
44375bpr9997,Dish 6 x 6 Inverted (Radar) with Solid Studs and Big Ben Clock Face Print,plates,Plates Round Curved and Dishes,Plastic
44375bpr9998,"Dish 6 x 6 Inverted (Radar) with Solid Studs and Face with Big Smile with Lime Teeth and Lips, Dark Turquoise, Lime and Dark Pink Flowers Print",plates,Plates Round Curved and Dishes,Plastic
44376,"Minifig Head Special, Geonosian [Plain]",minifigures,Minifig Heads,Plastic
4438,Weapon Axe (Fabuland),minifigures,"Minifig Shields, Weapons, & Tools",Plastic
44383,"Duplo Figure Little Robots, Sporty",special,"Non-Buildable Figures (Duplo, Fabuland, etc)",Plastic
4440,"Fabuland, Tool Fuel Can / Jerrycan",special,"Belville, Scala and Fabuland",Plastic
44403c01,Duplo Cart with Wheels and Yellow Rod,bricks,"Duplo, Quatro and Primo",Plastic
44403c02,Duplo Cart with Wheels and Yellow Cross Lift,bricks,"Duplo, Quatro and Primo",Plastic
44403c03,Duplo Cart with Wheels and Pincer,bricks,"Duplo, Quatro and Primo",Plastic
44403c04,Duplo Cart with Wheels and Yellow Handlebars,bricks,"Duplo, Quatro and Primo",Plastic
4442,Technic Plate 1 x 8 with Toothed Ends,technic,Technic Special,Plastic
4443,"Technic Panel Curved 5 x 13 x 3 Tapered, Left #54",technic,Technic Panels,Plastic
44436,"Duplo Figure Little Robots, Stripy",special,"Non-Buildable Figures (Duplo, Fabuland, etc)",Plastic
4444,Panel 2 x 5 x 6 Wall with Arched Window,bricks,Panels,Plastic
44445,Sticker Sheet for Set 60213-1,special,Stickers,Plastic
4444pr0001,Panel 2 x 5 x 6 Wall with Window Stones Dark Gray Print,bricks,Panels,Plastic
4444pr0002,Panel 2 x 5 x 6 Wall with Scattered Stones Dark Gray Print,bricks,Panels,Plastic
4444pr0003,Panel 2 x 5 x 6 Wall with Black Stripes Print,bricks,Panels,Plastic
4444pr0004,Panel 2 x 5 x 6 Wall with Window Stones Light Gray Print,bricks,Panels,Plastic
4444pr0005,Panel 2 x 5 x 6 Wall with Scattered Stones Light Gray Print,bricks,Panels,Plastic
4444pr0006,Panel 2 x 5 x 6 Wall with Red Bricks Scattered Print,bricks,Panels,Plastic
4444pr0007,Panel 2 x 5 x 6 with Red Scattered Bricks/Wall Print,bricks,Panels,Plastic
4444pr0008,Panel 2 x 5 x 6 Wall with Window Stones and 2 Columns Print,bricks,Panels,Plastic
4444pr0009,Panel 2 x 5 x 6 Wall with 2 Yellow Dragons Print,bricks,Panels,Plastic
4445,Slope 45° 2 x 8,slopes,Bricks Sloped,Plastic
44450,Duplo Ball Tube Ring,bricks,"Duplo, Quatro and Primo",Plastic
44450c01,Duplo Ball Tube Cover Ring Opening with Lever,bricks,"Duplo, Quatro and Primo",Plastic
4446,"Technic Panel Curved 5 x 13 x 3 Tapered, Right #55",technic,Technic Panels,Plastic
44460,Duplo Lift Cart Cylinder with Hinge,bricks,"Duplo, Quatro and Primo",Plastic
44461,Duplo Cart Lid Round with 2 x 2 Studs and Hinge,bricks,"Duplo, Quatro and Primo",Plastic
44464,"Duplo Cart Lid Hexagonal with 2 x 2 Studs, Trans-Clear Cylinder and 3 Angular Leaves",bricks,"Duplo, Quatro and Primo",Plastic
44468,"Duplo Cart Lid Hexagonal with 2 x 2 Studs, Trans-Clear Cylinder and Green Weight on String",bricks,"Duplo, Quatro and Primo",Plastic
4447,Window 4 x 4 x 3 Roof,bricks,Windows and Doors,Plastic
44477,Sticker Sheet for Set 60221-1,special,Stickers,Plastic
44478,Sticker Sheet for Set 60222-1,special,Stickers,Plastic
44479,Sticker Sheet for Set 60218-1,special,Stickers,Plastic
4448,Glass for Window 4 x 4 x 3 Roof,bricks,Windows and Doors,Plastic
44480,Sticker Sheet for Set 60219-1,special,Stickers,Plastic
44481,Sticker Sheet for Set 60207-1,special,Stickers,Plastic
44482,Sticker Sheet for Set 60223-1,special,Stickers,Plastic
44483,Sticker Sheet for Set 60214-1,special,Stickers,Plastic
44484,Sticker Sheet for Set 60215-1,special,Stickers,Plastic
44486c01,"Motor, 9V 4 x 4 x 3 1/3 with Dark Gray Base",technic,Electronics,Plastic
44486c02,"Motor, 9V 4 x 4 x 3 1/3 with Dark Bluish Gray Base",technic,Electronics,Plastic
4449,Bag / Briefcase,minifigures,Minifig Accessories,Plastic
44491,Sticker Sheet for Set 60216-1,special,Stickers,Plastic
4450,Technic Axle and Pin Connector Angled #7 - 168.75°,technic,Technic Connectors,Plastic
44503,Sticker Sheet for Set 60224-1,special,Stickers,Plastic
44505,Sticker Sheet for Set 60209-1,special,Stickers,Plastic
44509,Sticker Sheet for Set 60210-1,special,Stickers,Plastic
44510pr0001,Baseplate Raised 32 x 48 x 6 with Front and Back Steps and Gold and Magenta Palace Print,plates,Baseplates,Plastic
44510pr0002,Baseplate Raised 32 x 48 x 6 with Front and Back Steps and Medium Blue and Green Garden Print,plates,Baseplates,Plastic
44510pr0003,"Baseplate Raised 32 x 48 x 6 with Front and Back Steps and Rocks, Water, and Sand Print",plates,Baseplates,Plastic
44510pr0004,Baseplate Raised 32 x 48 x 6 with Front and Back Steps and Green Garden Print,plates,Baseplates,Plastic
44511,Tower Roof 8 x 12 x 10 Onion Dome,bricks,Bricks Round and Cones,Plastic
44512,"Plant, Flower Stem 26L Wave with End Stop Rings and Bars",special,Plants & Trees,Plastic
44513,Duplo Baseplate Multi Leveled with Slopes 12 x 12 with Four Studs in Each Corner,bricks,"Duplo, Quatro and Primo",Plastic
44514pr0001,"Belville, Insect Body Part, Snail Shell with White Spots Print",special,"Belville, Scala and Fabuland",Plastic
44514pr0002,"Belville, Insect Body Part, Snail Shell with Dark Pink Spiral Print",special,"Belville, Scala and Fabuland",Plastic
44515,Duplo Plant Flower Stem,bricks,"Duplo, Quatro and Primo",Plastic
44519,Duplo Plant Flower Metal Design with 5 Petals (Little Robots),bricks,"Duplo, Quatro and Primo",Plastic
4452,Box 6 x 6 Bottom,special,Containers,Plastic
44521,"Duplo Support, Stud Receptacle Center with 2 Angled Bars, Stud Receptacle Ends",bricks,"Duplo, Quatro and Primo",Plastic
44522pr0001,Duplo Sun with Metal Plates Print (Little Robots),bricks,"Duplo, Quatro and Primo",Plastic
44523,Duplo Crescent Moon (Little Robots),bricks,"Duplo, Quatro and Primo",Plastic
44524,Duplo Plate 2 x 8,bricks,"Duplo, Quatro and Primo",Plastic
44525,"Duplo Baseplate Raised Center with Pit, 12 x 12 with Four Studs in Each Corner",bricks,"Duplo, Quatro and Primo",Plastic
44526,Duplo Door Frame / Entryway with Double Doorway and 4 x 6 Studs on Top,bricks,"Duplo, Quatro and Primo",Plastic
44527,"Large Figure Torso Cover, Armor (Tager)",special,Large Buildable Figures,Plastic
44528,"Large Figure Limb, Arm, Lower Section with Suction Cup (Aquart)",special,Large Buildable Figures,Plastic
44529,Sticker Sheet for Set 60225-1,special,Stickers,Plastic
4452stk,Sticker Sheet for Set 374-1,special,Stickers,Plastic
44530,Sticker Sheet for Set 60217-1,special,Stickers,Plastic
44534,"Duplo Flower Gear with 8 Teeth, Metal Bolts Design",bricks,"Duplo, Quatro and Primo",Plastic
44535,"Duplo Flower, Faux Metal Bolts and Rivets Design, 8 Petals",bricks,"Duplo, Quatro and Primo",Rubber
44536,Duplo Baseplate Multi Leveled 12 x 12 with Four Studs in Each Corner and Ridge,bricks,"Duplo, Quatro and Primo",Plastic
